GeneSymbol	Intestinal Epithelial Cells	Intestinal Epithelial Cells	Intestinal Epithelial Cells	Intestinal Epithelial Cells	Intestinal Epithelial Cells	Intestinal Epithelial Cells	Intestinal Epithelial Cells	Intestinal Epithelial Cells	Intestinal Epithelial Cells	Intestinal Epithelial Cells
KLK4	2.0	1.0	3.0	3.0	1.0	1.0	1.0	2.0	0.0	3.0
AC011483.2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC011483.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLK10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLK11	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
KLK12	0.0	0.0	1.0	0.0	2.0	0.0	1.0	3.0	1.0	2.0
AC011473.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLK13	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
KLK14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTU1	0.0	1.0	1.0	0.0	1.0	1.0	2.0	2.0	1.0	3.0
SIGLEC9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIGLEC7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC063977.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGLON5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VSIG10L	1.0	1.0	1.0	0.0	5.0	1.0	2.0	1.0	2.0	2.0
AC008750.3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC008750.4	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
ETFB	99.0	89.0	78.0	102.0	79.0	66.0	88.0	119.0	93.0	91.0
CLDND2	13.0	24.0	24.0	19.0	14.0	16.0	15.0	14.0	10.0	13.0
NKG7	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0
LIM2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
C19orf84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC008750.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SIGLEC10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC008750.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC008750.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SIGLEC6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC020914.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF175	0.0	0.0	1.0	4.0	0.0	0.0	0.0	3.0	3.0	3.0
AC018755.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIGLEC5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC018755.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIGLEC14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPACA6P-AS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPACA6	4.0	1.0	3.0	3.0	1.0	3.0	2.0	3.0	4.0	5.0
HAS1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FPR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FPR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FPR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF577	2.0	2.0	2.0	0.0	2.0	2.0	4.0	4.0	2.0	2.0
ZNF649-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF649	1.0	2.0	4.0	3.0	2.0	1.0	3.0	4.0	6.0	0.0
ZNF613	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0
ZNF350-AS1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0
ZNF350	2.0	4.0	2.0	4.0	2.0	2.0	2.0	5.0	2.0	6.0
ZNF615	2.0	2.0	1.0	2.0	1.0	0.0	1.0	4.0	3.0	3.0
ZNF614	2.0	0.0	7.0	5.0	4.0	5.0	3.0	9.0	4.0	5.0
ZNF432	3.0	2.0	1.0	6.0	2.0	1.0	5.0	8.0	5.0	6.0
AC011468.5	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0
AC011468.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF841	5.0	2.0	1.0	7.0	3.0	6.0	2.0	3.0	1.0	2.0
ZNF616	3.0	3.0	5.0	4.0	2.0	4.0	2.0	4.0	2.0	2.0
AC011468.3	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
ZNF836	3.0	3.0	5.0	5.0	3.0	5.0	4.0	2.0	3.0	5.0
AC010320.1	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0
PPP2R1A	47.0	42.0	45.0	36.0	33.0	30.0	40.0	59.0	37.0	30.0
AC010320.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF766	8.0	8.0	7.0	8.0	3.0	5.0	8.0	7.0	5.0	9.0
AC010320.3	0.0	4.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
ZNF480	2.0	4.0	6.0	3.0	7.0	4.0	4.0	2.0	3.0	4.0
AC010320.4	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
ZNF610	0.0	3.0	1.0	0.0	4.0	1.0	5.0	2.0	1.0	1.0
ZNF880	2.0	0.0	1.0	5.0	2.0	0.0	0.0	1.0	0.0	0.0
ZNF528-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ZNF528	1.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
ZNF534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC010332.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC022150.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF808	10.0	11.0	7.0	9.0	12.0	6.0	12.0	12.0	6.0	9.0
ZNF701	10.0	9.0	14.0	8.0	6.0	8.0	8.0	7.0	11.0	8.0
AC022150.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF83	5.0	5.0	4.0	6.0	10.0	7.0	7.0	7.0	3.0	6.0
AC022150.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF611	2.0	5.0	4.0	3.0	6.0	1.0	5.0	5.0	6.0	3.0
ZNF600	4.0	13.0	5.0	8.0	8.0	8.0	7.0	2.0	4.0	11.0
ZNF28	8.0	8.0	7.0	6.0	4.0	9.0	5.0	8.0	3.0	7.0
ZNF468	1.0	0.0	0.0	5.0	2.0	3.0	1.0	4.0	4.0	1.0
ZNF320	0.0	2.0	0.0	1.0	1.0	0.0	1.0	3.0	2.0	3.0
ZNF888	9.0	9.0	11.0	10.0	7.0	8.0	7.0	10.0	5.0	6.0
AC010487.2	0.0	1.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
ZNF816	3.0	3.0	2.0	4.0	2.0	0.0	2.0	4.0	0.0	2.0
AC010328.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF160	3.0	10.0	12.0	8.0	7.0	13.0	11.0	12.0	5.0	10.0
ZNF415	0.0	1.0	1.0	2.0	1.0	3.0	1.0	0.0	2.0	1.0
ZNF347	1.0	1.0	1.0	2.0	2.0	0.0	0.0	2.0	3.0	3.0
ZNF665	5.0	2.0	0.0	4.0	2.0	1.0	2.0	2.0	1.0	0.0
ZNF677	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
AC092070.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF845	1.0	1.0	2.0	1.0	1.0	2.0	2.0	3.0	3.0	2.0
ZNF525	5.0	5.0	5.0	2.0	2.0	6.0	4.0	2.0	4.0	1.0
ZNF765	8.0	9.0	5.0	8.0	10.0	7.0	7.0	7.0	5.0	10.0
AC022137.4	2.0	0.0	1.0	0.0	1.0	0.0	1.0	4.0	6.0	1.0
ZNF761	1.0	2.0	1.0	2.0	3.0	0.0	4.0	3.0	3.0	1.0
ZNF813	3.0	6.0	1.0	1.0	1.0	2.0	0.0	2.0	3.0	5.0
ZNF331	10.0	5.0	11.0	4.0	5.0	2.0	7.0	2.0	10.0	6.0
NLRP12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC008440.1	7.0	6.0	5.0	7.0	6.0	4.0	2.0	4.0	3.0	8.0
MYADM	97.0	73.0	97.0	78.0	80.0	72.0	66.0	82.0	64.0	102.0
AC008440.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PRKCG	8.0	10.0	7.0	7.0	10.0	6.0	7.0	9.0	2.0	7.0
CACNG7	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
CACNG8	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
CACNG6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VSTM1	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
OSCAR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NDUFA3	80.0	74.0	82.0	93.0	82.0	77.0	80.0	86.0	81.0	73.0
TFPT	6.0	5.0	10.0	6.0	7.0	6.0	7.0	11.0	8.0	6.0
PRPF31	21.0	18.0	26.0	20.0	23.0	23.0	25.0	22.0	20.0	21.0
AC245052.4	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
CNOT3	4.0	5.0	9.0	9.0	9.0	7.0	5.0	8.0	5.0	12.0
LENG1	12.0	11.0	10.0	7.0	6.0	5.0	3.0	5.0	10.0	7.0
TMC4	33.0	28.0	37.0	27.0	39.0	32.0	40.0	39.0	30.0	29.0
MBOAT7	10.0	7.0	15.0	16.0	7.0	9.0	17.0	9.0	6.0	9.0
TSEN34	15.0	9.0	6.0	15.0	14.0	13.0	11.0	17.0	7.0	8.0
AC245052.1	2.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
RPS9	1510.0	1103.0	1285.0	1443.0	1196.0	1055.0	1215.0	1547.0	1151.0	1157.0
LILRB3	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
AC245052.7	1.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LILRA6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LILRB5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LILRB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LILRA5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LILRA4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LAIR1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TTYH1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC245884.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
LENG8-AS1	7.0	5.0	2.0	5.0	5.0	2.0	5.0	3.0	9.0	3.0
LENG8	38.0	33.0	45.0	41.0	40.0	40.0	24.0	39.0	42.0	39.0
LENG9	3.0	5.0	0.0	8.0	8.0	6.0	5.0	7.0	5.0	4.0
CDC42EP5	61.0	63.0	43.0	70.0	56.0	53.0	48.0	48.0	55.0	51.0
LAIR2	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
LILRA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LILRA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LILRB1	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LILRB1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LILRB4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
KIR3DL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIR2DL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIR2DL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIR2DL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIR3DL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIR3DL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FCAR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NCR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLRP7	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NLRP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC011476.3	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	2.0
GP6	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
RDH13	11.0	12.0	14.0	13.0	12.0	15.0	11.0	5.0	8.0	11.0
EPS8L1	10.0	6.0	8.0	11.0	12.0	4.0	9.0	6.0	1.0	10.0
PPP1R12C	19.0	9.0	9.0	12.0	11.0	9.0	15.0	11.0	12.0	8.0
AC010327.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNNT1	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
TNNI3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
DNAAF3	3.0	1.0	2.0	0.0	2.0	2.0	2.0	2.0	1.0	1.0
AC010327.4	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	1.0	1.0
SYT5	3.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	3.0	1.0
PTPRH	4.0	10.0	10.0	3.0	9.0	11.0	11.0	10.0	7.0	6.0
AC010327.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
AC010327.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TMEM86B	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0
PPP6R1	19.0	21.0	15.0	16.0	15.0	11.0	13.0	15.0	16.0	19.0
HSPBP1	23.0	23.0	13.0	17.0	23.0	22.0	16.0	26.0	13.0	21.0
BRSK1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TMEM150B	0.0	2.0	0.0	1.0	1.0	1.0	1.0	2.0	0.0	0.0
AC020922.4	1.0	1.0	1.0	0.0	0.0	3.0	1.0	3.0	0.0	1.0
KMT5C	15.0	9.0	20.0	16.0	26.0	10.0	12.0	18.0	14.0	19.0
COX6B2	4.0	3.0	2.0	3.0	1.0	4.0	2.0	4.0	0.0	2.0
FAM71E2	0.0	0.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	0.0
IL11	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TMEM190	2.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0
TMEM238	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0
RPL28	2770.0	2246.0	2507.0	2903.0	2640.0	2234.0	2529.0	2929.0	2471.0	2373.0
UBE2S	16.0	19.0	18.0	25.0	19.0	22.0	24.0	31.0	27.0	20.0
ISOC2	55.0	49.0	64.0	70.0	58.0	39.0	46.0	59.0	49.0	55.0
AC008735.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF628	2.0	3.0	6.0	1.0	3.0	0.0	0.0	1.0	1.0	2.0
NAT14	4.0	1.0	1.0	2.0	2.0	4.0	0.0	1.0	2.0	0.0
SSC5D	4.0	4.0	1.0	2.0	1.0	2.0	1.0	2.0	0.0	3.0
SBK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SBK3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF579	4.0	0.0	4.0	3.0	3.0	3.0	3.0	4.0	3.0	1.0
FIZ1	4.0	7.0	4.0	5.0	2.0	5.0	14.0	11.0	6.0	5.0
ZNF524	8.0	1.0	7.0	4.0	9.0	8.0	7.0	8.0	5.0	9.0
ZNF865	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	2.0
ZNF784	8.0	5.0	2.0	1.0	1.0	2.0	3.0	6.0	3.0	1.0
ZNF580	4.0	3.0	5.0	3.0	4.0	3.0	5.0	5.0	3.0	9.0
ZNF581	19.0	8.0	16.0	8.0	14.0	15.0	9.0	12.0	12.0	10.0
CCDC106	1.0	3.0	2.0	2.0	2.0	3.0	1.0	4.0	1.0	3.0
U2AF2	27.0	16.0	14.0	18.0	12.0	17.0	21.0	22.0	22.0	7.0
AC008735.2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0
AC008735.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPN1	12.0	12.0	14.0	16.0	18.0	16.0	14.0	19.0	12.0	14.0
NLRP9	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0
RFPL4A	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
RFPL4AL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLRP11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
NLRP8	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
LINC01864	0.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0
ZNF787	23.0	7.0	18.0	23.0	18.0	13.0	15.0	20.0	23.0	12.0
ZNF444	10.0	13.0	13.0	15.0	7.0	12.0	10.0	13.0	8.0	14.0
GALP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZSCAN5A	8.0	1.0	6.0	6.0	6.0	4.0	8.0	9.0	2.0	8.0
EDDM13	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0
AC006116.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC006116.8	2.0	2.0	2.0	2.0	1.0	2.0	3.0	4.0	2.0	2.0
AC006116.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC006116.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC006116.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF582-AS1	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2.0
ZNF583	1.0	0.0	1.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0
ZNF667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ZNF667-AS1	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ZNF471	2.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	1.0	2.0
AC005498.2	0.0	4.0	1.0	4.0	0.0	4.0	2.0	1.0	1.0	0.0
ZFP28	0.0	4.0	2.0	3.0	0.0	2.0	1.0	1.0	0.0	1.0
AC005498.3	0.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0
ZNF470	1.0	1.0	0.0	2.0	1.0	1.0	1.0	2.0	0.0	0.0
ZNF71	0.0	0.0	1.0	1.0	1.0	0.0	2.0	1.0	1.0	2.0
SMIM17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC006115.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZIM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZIM3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
DUXA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ZNF264	1.0	1.0	2.0	2.0	0.0	0.0	1.0	1.0	2.0	1.0
AURKC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF805	3.0	2.0	1.0	0.0	1.0	1.0	4.0	5.0	4.0	5.0
ZNF460-AS1	2.0	0.0	3.0	3.0	5.0	1.0	2.0	3.0	0.0	3.0
ZNF460	5.0	6.0	3.0	6.0	5.0	3.0	3.0	10.0	6.0	7.0
AC005261.1	5.0	5.0	5.0	1.0	3.0	2.0	3.0	1.0	4.0	3.0
ZNF543	1.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	2.0	0.0
AC005261.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF304	1.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
ZNF547	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
TRAPPC2B	4.0	1.0	1.0	1.0	4.0	3.0	4.0	4.0	2.0	1.0
ZNF548	2.0	1.0	1.0	2.0	0.0	1.0	2.0	1.0	1.0	1.0
ZNF17	0.0	1.0	1.0	1.0	0.0	1.0	2.0	3.0	1.0	2.0
ZNF749	5.0	9.0	4.0	4.0	10.0	6.0	8.0	5.0	2.0	8.0
AC004076.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VN1R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF772	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
AC003005.2	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0
ZNF419	3.0	3.0	1.0	1.0	2.0	0.0	1.0	0.0	2.0	2.0
ZNF773	2.0	3.0	1.0	4.0	1.0	1.0	0.0	0.0	4.0	2.0
ZNF549	0.0	1.0	2.0	1.0	0.0	0.0	2.0	2.0	1.0	0.0
ZNF550	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	2.0
ZNF416	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0
ZIK1	0.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
ZNF530	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
ZNF134	3.0	3.0	2.0	0.0	3.0	1.0	0.0	2.0	2.0	3.0
AC003682.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF211	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ZSCAN4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF551	3.0	2.0	2.0	5.0	3.0	1.0	0.0	3.0	3.0	2.0
ZNF154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF671	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0
ZNF776	3.0	4.0	4.0	3.0	4.0	6.0	6.0	6.0	0.0	1.0
ZNF586	4.0	10.0	10.0	8.0	8.0	11.0	9.0	4.0	4.0	9.0
ZNF552	12.0	13.0	15.0	13.0	19.0	6.0	10.0	14.0	18.0	14.0
ZNF587B	3.0	10.0	8.0	6.0	8.0	11.0	10.0	12.0	9.0	8.0
ZNF814	18.0	7.0	27.0	24.0	20.0	6.0	18.0	24.0	18.0	13.0
ZNF587	3.0	3.0	5.0	2.0	4.0	3.0	4.0	6.0	4.0	4.0
AC010326.3	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ZNF417	5.0	2.0	4.0	4.0	4.0	5.0	2.0	2.0	3.0	1.0
ZNF418	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF256	0.0	1.0	2.0	2.0	3.0	1.0	0.0	0.0	2.0	1.0
C19orf18	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0
ZNF606	1.0	3.0	3.0	0.0	2.0	3.0	3.0	2.0	1.0	3.0
AC008969.1	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0
AC008969.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ZSCAN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF135	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0
ZSCAN18	6.0	9.0	9.0	7.0	7.0	6.0	12.0	6.0	5.0	8.0
ZNF329	2.0	3.0	2.0	2.0	3.0	0.0	2.0	5.0	4.0	5.0
AC008751.3	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
ZNF274	17.0	6.0	16.0	10.0	9.0	12.0	7.0	14.0	9.0	11.0
ZNF544	11.0	9.0	20.0	9.0	10.0	8.0	10.0	15.0	7.0	8.0
AC020915.2	3.0	0.0	2.0	1.0	1.0	0.0	3.0	1.0	2.0	0.0
ZNF8	2.0	1.0	4.0	4.0	2.0	1.0	3.0	4.0	5.0	5.0
ERVK3-1	8.0	12.0	11.0	14.0	12.0	8.0	10.0	16.0	10.0	13.0
AC010642.2	21.0	8.0	20.0	24.0	15.0	13.0	13.0	17.0	15.0	18.0
ZSCAN22	0.0	0.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0
A1BG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
A1BG-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF497	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0
AC012313.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC012313.6	0.0	0.0	1.0	1.0	1.0	2.0	2.0	1.0	0.0	1.0
ZNF837	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
RPS5	989.0	689.0	864.0	1026.0	813.0	673.0	789.0	1052.0	746.0	830.0
RNF225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC02560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF584	4.0	1.0	2.0	6.0	3.0	2.0	5.0	4.0	0.0	1.0
AC012313.1	1.0	0.0	1.0	4.0	4.0	0.0	0.0	1.0	2.0	2.0
